x,y,label
355.0,133.0,0
344.0,156.0,0
349.0,134.0,0
393.0,137.0,0
368.0,137.0,0
392.0,146.0,0
369.0,131.0,0
399.0,132.0,0
362.0,145.0,0
389.0,130.0,0
382.0,150.0,0
375.0,123.0,0
374.0,141.0,0
399.0,177.0,0
406.0,151.0,0
411.0,168.0,0
422.0,178.0,0
432.0,154.0,0
429.0,180.0,0
420.0,162.0,0
424.0,160.0,0
403.0,154.0,0
413.0,167.0,0
458.0,179.0,0
466.0,192.0,0
449.0,177.0,0
432.0,197.0,0
470.0,190.0,0
446.0,175.0,0
465.0,210.0,0
455.0,210.0,0
450.0,178.0,0
439.0,186.0,0
477.0,234.0,0
463.0,239.0,0
470.0,211.0,0
488.0,205.0,0
472.0,210.0,0
459.0,228.0,0
455.0,231.0,0
482.0,221.0,0
459.0,211.0,0
478.0,243.0,0
463.0,246.0,0
490.0,265.0,0
477.0,272.0,0
460.0,241.0,0
481.0,260.0,0
491.0,246.0,0
482.0,271.0,0
480.0,256.0,0
496.0,249.0,0
464.0,244.0,0
487.0,322.0,0
476.0,286.0,0
499.0,317.0,0
497.0,293.0,0
497.0,289.0,0
499.0,299.0,0
478.0,300.0,0
481.0,319.0,0
501.0,315.0,0
495.0,293.0,0
487.0,347.0,0
460.0,345.0,0
494.0,366.0,0
473.0,347.0,0
495.0,369.0,0
487.0,332.0,0
463.0,354.0,0
478.0,366.0,0
464.0,368.0,0
463.0,344.0,0
470.0,366.0,0
482.0,368.0,0
462.0,365.0,0
479.0,379.0,0
460.0,379.0,0
466.0,398.0,0
465.0,386.0,0
470.0,380.0,0
449.0,374.0,0
487.0,395.0,0
422.0,434.0,0
451.0,421.0,0
449.0,409.0,0
431.0,402.0,0
444.0,418.0,0
429.0,433.0,0
434.0,424.0,0
454.0,419.0,0
453.0,435.0,0
435.0,431.0,0
375.0,432.0,0
400.0,430.0,0
402.0,432.0,0
386.0,449.0,0
396.0,443.0,0
385.0,434.0,0
376.0,437.0,0
395.0,431.0,0
383.0,439.0,0
399.0,425.0,0
351.0,460.0,0
323.0,439.0,0
326.0,437.0,0
344.0,441.0,0
347.0,435.0,0
345.0,465.0,0
353.0,446.0,0
339.0,445.0,0
356.0,462.0,0
342.0,448.0,0
297.0,433.0,0
311.0,431.0,0
300.0,446.0,0
308.0,463.0,0
315.0,469.0,0
294.0,460.0,0
292.0,436.0,0
302.0,458.0,0
295.0,440.0,0
303.0,450.0,0
255.0,433.0,0
252.0,456.0,0
258.0,443.0,0
234.0,450.0,0
227.0,456.0,0
234.0,444.0,0
228.0,433.0,0
251.0,428.0,0
264.0,444.0,0
262.0,450.0,0
191.0,425.0,0
196.0,441.0,0
208.0,426.0,0
201.0,425.0,0
192.0,444.0,0
216.0,440.0,0
202.0,411.0,0
219.0,422.0,0
179.0,430.0,0
196.0,445.0,0
172.0,402.0,0
153.0,419.0,0
172.0,419.0,0
167.0,409.0,0
152.0,415.0,0
159.0,429.0,0
145.0,416.0,0
165.0,422.0,0
148.0,404.0,0
137.0,431.0,0
105.0,412.0,0
115.0,400.0,0
116.0,404.0,0
103.0,416.0,0
121.0,390.0,0
117.0,381.0,0
137.0,404.0,0
131.0,410.0,0
107.0,408.0,0
105.0,408.0,0
82.0,380.0,0
102.0,354.0,0
85.0,385.0,0
81.0,352.0,0
103.0,385.0,0
80.0,381.0,0
101.0,356.0,0
99.0,353.0,0
106.0,368.0,0
95.0,381.0,0
58.0,317.0,0
42.0,315.0,0
68.0,337.0,0
43.0,322.0,0
55.0,343.0,0
61.0,309.0,0
71.0,312.0,0
65.0,329.0,0
73.0,309.0,0
42.0,320.0,0
33.0,292.0,0
55.0,266.0,0
33.0,285.0,0
71.0,269.0,0
46.0,280.0,0
34.0,261.0,0
36.0,258.0,0
58.0,258.0,0
48.0,268.0,0
59.0,269.0,0
36.0,248.0,0
37.0,252.0,0
74.0,228.0,0
54.0,240.0,0
65.0,229.0,0
64.0,214.0,0
60.0,244.0,0
39.0,226.0,0
51.0,237.0,0
69.0,244.0,0
49.0,226.0,0
65.0,195.0,0
54.0,227.0,0
78.0,227.0,0
68.0,232.0,0
55.0,224.0,0
49.0,214.0,0
65.0,193.0,0
64.0,208.0,0
57.0,202.0,0
86.0,185.0,0
93.0,183.0,0
90.0,162.0,0
60.0,166.0,0
81.0,173.0,0
87.0,186.0,0
86.0,171.0,0
68.0,185.0,0
60.0,197.0,0
81.0,173.0,0
63.0,172.0,0
97.0,185.0,0
75.0,171.0,0
77.0,164.0,0
71.0,161.0,0
70.0,153.0,0
71.0,177.0,0
81.0,179.0,0
76.0,157.0,0
100.0,188.0,0
92.0,163.0,0
84.0,161.0,0
78.0,174.0,0
102.0,173.0,0
113.0,174.0,0
73.0,149.0,0
90.0,140.0,0
80.0,149.0,0
86.0,171.0,0
95.0,159.0,0
103.0,142.0,0
112.0,138.0,0
119.0,159.0,0
101.0,141.0,0
96.0,164.0,0
119.0,149.0,0
98.0,129.0,0
113.0,149.0,0
108.0,157.0,0
120.0,135.0,0
113.0,147.0,0
108.0,149.0,0
124.0,160.0,0
103.0,162.0,0
124.0,127.0,0
99.0,156.0,0
98.0,133.0,0
112.0,154.0,0
91.0,152.0,0
97.0,133.0,0
114.0,156.0,0
96.0,157.0,0
86.0,127.0,0
119.0,129.0,0
90.0,151.0,0
125.0,139.0,0
113.0,139.0,0
108.0,142.0,0
109.0,141.0,0
98.0,139.0,0
121.0,119.0,0
112.0,136.0,0
88.0,116.0,0
107.0,130.0,0
85.0,139.0,0
85.0,133.0,0
95.0,127.0,0
124.0,129.0,0
98.0,109.0,0
120.0,126.0,0
113.0,122.0,0
114.0,108.0,0
109.0,137.0,0
94.0,120.0,0
111.0,124.0,0
92.0,111.0,0
86.0,137.0,0
112.0,104.0,0
103.0,118.0,0
86.0,118.0,0
125.0,140.0,0
93.0,101.0,0
115.0,114.0,0
91.0,107.0,0
100.0,105.0,0
103.0,106.0,0
117.0,115.0,0
113.0,136.0,0
120.0,135.0,0
100.0,126.0,0
129.0,86.0,0
115.0,83.0,0
129.0,86.0,0
135.0,102.0,0
102.0,115.0,0
108.0,105.0,0
141.0,84.0,0
141.0,112.0,0
112.0,82.0,0
122.0,92.0,0
122.0,75.0,0
139.0,75.0,0
152.0,78.0,0
149.0,67.0,0
126.0,93.0,0
143.0,86.0,0
139.0,60.0,0
159.0,90.0,0
158.0,88.0,0
159.0,87.0,0
179.0,63.0,0
146.0,62.0,0
176.0,44.0,0
168.0,59.0,0
165.0,59.0,0
161.0,69.0,0
171.0,50.0,0
176.0,56.0,0
177.0,42.0,0
166.0,56.0,0
174.0,54.0,0
194.0,70.0,0
186.0,34.0,0
182.0,56.0,0
196.0,67.0,0
172.0,70.0,0
170.0,61.0,0
191.0,70.0,0
199.0,53.0,0
197.0,50.0,0
235.0,51.0,0
232.0,58.0,0
203.0,42.0,0
232.0,56.0,0
206.0,56.0,0
225.0,30.0,0
206.0,56.0,0
205.0,42.0,0
217.0,66.0,0
203.0,53.0,0
267.0,35.0,0
294.0,31.0,0
268.0,62.0,0
259.0,62.0,0
278.0,39.0,0
272.0,53.0,0
256.0,38.0,0
281.0,39.0,0
278.0,36.0,0
278.0,28.0,0
301.0,49.0,0
305.0,64.0,0
311.0,59.0,0
287.0,53.0,0
293.0,44.0,0
293.0,63.0,0
314.0,28.0,0
320.0,37.0,0
312.0,45.0,0
299.0,39.0,0
335.0,62.0,0
337.0,57.0,0
334.0,48.0,0
356.0,27.0,0
341.0,60.0,0
344.0,52.0,0
326.0,66.0,0
348.0,61.0,0
333.0,31.0,0
342.0,46.0,0
342.0,37.0,0
337.0,40.0,0
368.0,42.0,0
337.0,59.0,0
348.0,33.0,0
370.0,58.0,0
375.0,36.0,0
360.0,56.0,0
364.0,39.0,0
344.0,49.0,0
389.0,24.0,0
395.0,28.0,0
398.0,43.0,0
398.0,59.0,0
391.0,31.0,0
387.0,56.0,0
387.0,25.0,0
369.0,42.0,0
371.0,58.0,0
388.0,28.0,0
424.0,29.0,0
422.0,59.0,0
393.0,44.0,0
424.0,43.0,0
431.0,34.0,0
426.0,32.0,0
415.0,46.0,0
404.0,31.0,0
401.0,38.0,0
412.0,33.0,0
433.0,26.0,0
462.0,19.0,0
464.0,44.0,0
449.0,48.0,0
429.0,22.0,0
458.0,47.0,0
426.0,26.0,0
454.0,28.0,0
463.0,20.0,0
457.0,38.0,0
474.0,34.0,0
468.0,53.0,0
453.0,44.0,0
456.0,38.0,0
484.0,44.0,0
464.0,58.0,0
451.0,28.0,0
466.0,19.0,0
470.0,35.0,0
457.0,47.0,0
308.0,187.0,1
299.0,196.0,1
299.0,189.0,1
308.0,189.0,1
298.0,194.0,1
324.0,195.0,1
319.0,207.0,1
294.0,204.0,1
325.0,199.0,1
303.0,210.0,1
306.0,178.0,1
309.0,202.0,1
302.0,199.0,1
323.0,193.0,1
315.0,180.0,1
327.0,180.0,1
307.0,196.0,1
309.0,193.0,1
301.0,208.0,1
310.0,209.0,1
328.0,207.0,1
348.0,195.0,1
327.0,189.0,1
333.0,203.0,1
346.0,199.0,1
327.0,202.0,1
327.0,205.0,1
347.0,201.0,1
348.0,216.0,1
358.0,201.0,1
335.0,219.0,1
363.0,230.0,1
370.0,229.0,1
356.0,230.0,1
373.0,223.0,1
349.0,195.0,1
361.0,229.0,1
341.0,212.0,1
340.0,213.0,1
341.0,204.0,1
374.0,208.0,1
381.0,221.0,1
366.0,235.0,1
357.0,222.0,1
379.0,236.0,1
349.0,242.0,1
348.0,217.0,1
357.0,232.0,1
386.0,239.0,1
371.0,235.0,1
388.0,224.0,1
366.0,231.0,1
363.0,240.0,1
385.0,242.0,1
386.0,249.0,1
390.0,241.0,1
362.0,256.0,1
377.0,247.0,1
377.0,224.0,1
383.0,222.0,1
401.0,266.0,1
375.0,257.0,1
385.0,276.0,1
396.0,244.0,1
374.0,260.0,1
402.0,274.0,1
388.0,244.0,1
390.0,265.0,1
408.0,261.0,1
410.0,271.0,1
391.0,291.0,1
407.0,280.0,1
403.0,296.0,1
407.0,302.0,1
414.0,275.0,1
413.0,298.0,1
407.0,281.0,1
401.0,295.0,1
388.0,295.0,1
408.0,305.0,1
391.0,302.0,1
378.0,306.0,1
393.0,319.0,1
372.0,318.0,1
394.0,333.0,1
391.0,332.0,1
393.0,331.0,1
393.0,298.0,1
364.0,324.0,1
378.0,305.0,1
374.0,331.0,1
365.0,345.0,1
356.0,328.0,1
354.0,341.0,1
360.0,311.0,1
371.0,346.0,1
364.0,346.0,1
365.0,322.0,1
368.0,337.0,1
341.0,347.0,1
345.0,341.0,1
346.0,357.0,1
357.0,346.0,1
357.0,329.0,1
344.0,338.0,1
322.0,341.0,1
324.0,359.0,1
341.0,338.0,1
332.0,336.0,1
345.0,348.0,1
299.0,386.0,1
290.0,372.0,1
293.0,381.0,1
305.0,354.0,1
296.0,351.0,1
327.0,383.0,1
322.0,361.0,1
328.0,378.0,1
292.0,387.0,1
326.0,353.0,1
263.0,361.0,1
268.0,381.0,1
241.0,366.0,1
241.0,389.0,1
240.0,367.0,1
241.0,390.0,1
241.0,361.0,1
263.0,374.0,1
269.0,377.0,1
268.0,362.0,1
203.0,392.0,1
232.0,376.0,1
226.0,383.0,1
217.0,386.0,1
213.0,386.0,1
202.0,384.0,1
221.0,360.0,1
209.0,383.0,1
217.0,362.0,1
218.0,363.0,1
180.0,357.0,1
195.0,373.0,1
165.0,359.0,1
184.0,387.0,1
201.0,365.0,1
186.0,349.0,1
175.0,363.0,1
193.0,385.0,1
183.0,351.0,1
199.0,368.0,1
165.0,361.0,1
157.0,353.0,1
132.0,347.0,1
149.0,359.0,1
131.0,367.0,1
158.0,360.0,1
159.0,345.0,1
158.0,341.0,1
134.0,334.0,1
146.0,368.0,1
127.0,317.0,1
113.0,348.0,1
119.0,327.0,1
125.0,352.0,1
124.0,322.0,1
113.0,334.0,1
148.0,344.0,1
132.0,329.0,1
137.0,326.0,1
147.0,325.0,1
105.0,322.0,1
99.0,296.0,1
126.0,303.0,1
103.0,307.0,1
129.0,308.0,1
99.0,315.0,1
131.0,300.0,1
109.0,318.0,1
98.0,321.0,1
124.0,302.0,1
110.0,291.0,1
107.0,271.0,1
92.0,281.0,1
116.0,305.0,1
93.0,286.0,1
125.0,282.0,1
117.0,284.0,1
124.0,272.0,1
122.0,275.0,1
119.0,297.0,1
112.0,246.0,1
120.0,272.0,1
85.0,249.0,1
114.0,285.0,1
92.0,248.0,1
116.0,263.0,1
94.0,255.0,1
100.0,276.0,1
100.0,255.0,1
115.0,266.0,1
83.0,257.0,1
106.0,265.0,1
89.0,243.0,1
102.0,236.0,1
107.0,257.0,1
88.0,256.0,1
113.0,256.0,1
104.0,239.0,1
110.0,260.0,1
91.0,258.0,1
85.0,238.0,1
115.0,213.0,1
117.0,237.0,1
103.0,235.0,1
124.0,237.0,1
97.0,226.0,1
100.0,233.0,1
106.0,212.0,1
92.0,214.0,1
112.0,205.0,1
118.0,172.0,1
128.0,198.0,1
114.0,172.0,1
109.0,205.0,1
128.0,186.0,1
101.0,197.0,1
114.0,198.0,1
110.0,199.0,1
126.0,184.0,1
113.0,204.0,1
139.0,153.0,1
124.0,174.0,1
130.0,162.0,1
112.0,171.0,1
145.0,163.0,1
140.0,142.0,1
115.0,170.0,1
128.0,144.0,1
140.0,167.0,1
139.0,179.0,1
145.0,149.0,1
144.0,130.0,1
158.0,148.0,1
128.0,153.0,1
159.0,149.0,1
145.0,146.0,1
148.0,131.0,1
126.0,145.0,1
119.0,158.0,1
120.0,147.0,1
168.0,154.0,1
131.0,147.0,1
139.0,139.0,1
153.0,145.0,1
165.0,139.0,1
143.0,158.0,1
146.0,153.0,1
162.0,141.0,1
162.0,132.0,1
142.0,138.0,1
179.0,124.0,1
193.0,121.0,1
192.0,115.0,1
200.0,112.0,1
174.0,134.0,1
191.0,125.0,1
202.0,109.0,1
178.0,114.0,1
172.0,103.0,1
190.0,102.0,1
223.0,118.0,1
224.0,105.0,1
185.0,131.0,1
202.0,112.0,1
218.0,106.0,1
196.0,118.0,1
201.0,95.0,1
221.0,117.0,1
202.0,105.0,1
222.0,126.0,1
237.0,96.0,1
241.0,82.0,1
256.0,117.0,1
265.0,119.0,1
246.0,120.0,1
243.0,112.0,1
236.0,81.0,1
256.0,103.0,1
246.0,81.0,1
236.0,103.0,1
298.0,70.0,1
274.0,90.0,1
283.0,82.0,1
284.0,98.0,1
273.0,76.0,1
297.0,75.0,1
270.0,94.0,1
298.0,75.0,1
276.0,82.0,1
275.0,87.0,1
324.0,84.0,1
328.0,78.0,1
323.0,71.0,1
300.0,83.0,1
327.0,68.0,1
298.0,69.0,1
291.0,73.0,1
303.0,96.0,1
296.0,70.0,1
294.0,81.0,1
367.0,95.0,1
355.0,76.0,1
359.0,115.0,1
358.0,108.0,1
351.0,78.0,1
351.0,106.0,1
368.0,97.0,1
381.0,108.0,1
355.0,110.0,1
366.0,83.0,1
404.0,99.0,1
424.0,93.0,1
396.0,102.0,1
424.0,94.0,1
402.0,121.0,1
427.0,105.0,1
393.0,101.0,1
402.0,103.0,1
410.0,86.0,1
399.0,103.0,1
466.0,100.0,1
453.0,134.0,1
466.0,120.0,1
477.0,127.0,1
474.0,116.0,1
457.0,122.0,1
457.0,116.0,1
453.0,129.0,1
439.0,104.0,1
462.0,114.0,1
481.0,109.0,1
504.0,119.0,1
496.0,123.0,1
497.0,129.0,1
494.0,136.0,1
487.0,126.0,1
497.0,108.0,1
499.0,131.0,1
495.0,137.0,1
472.0,139.0,1
477.0,135.0,1
505.0,121.0,1
476.0,124.0,1
496.0,134.0,1
502.0,127.0,1
481.0,132.0,1
481.0,120.0,1
473.0,103.0,1
499.0,138.0,1
479.0,129.0,1
13.0,419.0,1
23.0,423.0,1
51.0,442.0,1
18.0,441.0,1
18.0,451.0,1
13.0,413.0,1
32.0,450.0,1
38.0,446.0,1
39.0,451.0,1
18.0,446.0,1
46.0,447.0,1
83.0,446.0,1
65.0,463.0,1
53.0,427.0,1
72.0,428.0,1
79.0,463.0,1
51.0,459.0,1
47.0,442.0,1
46.0,435.0,1
76.0,432.0,1
116.0,461.0,1
112.0,441.0,1
99.0,455.0,1
116.0,449.0,1
122.0,475.0,1
136.0,444.0,1
101.0,468.0,1
113.0,473.0,1
137.0,475.0,1
119.0,465.0,1
141.0,474.0,1
126.0,486.0,1
162.0,464.0,1
154.0,475.0,1
131.0,460.0,1
133.0,476.0,1
128.0,470.0,1
157.0,477.0,1
144.0,481.0,1
161.0,469.0,1
122.0,458.0,1
130.0,455.0,1
127.0,469.0,1
159.0,474.0,1
130.0,467.0,1
140.0,485.0,1
121.0,479.0,1
120.0,469.0,1
128.0,460.0,1
135.0,466.0,1
78.0,428.0,1
68.0,425.0,1
83.0,430.0,1
78.0,441.0,1
54.0,430.0,1
65.0,415.0,1
83.0,444.0,1
49.0,418.0,1
70.0,419.0,1
69.0,435.0,1
26.0,412.0,1
30.0,412.0,1
21.0,431.0,1
45.0,418.0,1
32.0,420.0,1
8.0,409.0,1
16.0,429.0,1
18.0,412.0,1
31.0,419.0,1
21.0,437.0,1
54.0,58.0,1
46.0,36.0,1
44.0,68.0,1
73.0,61.0,1
56.0,75.0,1
56.0,56.0,1
47.0,42.0,1
67.0,64.0,1
71.0,68.0,1
49.0,43.0,1
42.0,47.0,1
33.0,65.0,1
31.0,66.0,1
30.0,67.0,1
56.0,52.0,1
46.0,74.0,1
44.0,78.0,1
49.0,73.0,1
46.0,67.0,1
56.0,74.0,1
53.0,80.0,1
59.0,92.0,1
48.0,72.0,1
23.0,75.0,1
48.0,61.0,1
53.0,72.0,1
47.0,77.0,1
30.0,77.0,1
55.0,93.0,1
29.0,91.0,1
7.0,58.0,1
30.0,51.0,1
43.0,65.0,1
37.0,64.0,1
13.0,86.0,1
4.0,89.0,1
28.0,91.0,1
13.0,54.0,1
41.0,84.0,1
11.0,70.0,1
12.0,31.0,1
28.0,32.0,1
9.0,35.0,1
41.0,17.0,1
31.0,14.0,1
16.0,50.0,1
8.0,17.0,1
45.0,36.0,1
42.0,37.0,1
37.0,10.0,1
72.0,7.0,1
55.0,9.0,1
64.0,-12.0,1
41.0,5.0,1
48.0,13.0,1
36.0,20.0,1
53.0,8.0,1
64.0,2.0,1
41.0,-5.0,1
45.0,15.0,1
44.0,8.0,1
44.0,18.0,1
72.0,5.0,1
69.0,3.0,1
56.0,17.0,1
63.0,8.0,1
56.0,-15.0,1
38.0,9.0,1
60.0,18.0,1
53.0,-8.0,1
83.0,3.0,1
81.0,0.0,1
91.0,3.0,1
91.0,-5.0,1
92.0,30.0,1
63.0,-4.0,1
67.0,3.0,1
67.0,23.0,1
96.0,31.0,1
94.0,26.0,1
70.0,55.0,1
75.0,47.0,1
59.0,42.0,1
76.0,48.0,1
67.0,39.0,1
90.0,38.0,1
77.0,52.0,1
81.0,64.0,1
82.0,49.0,1
87.0,59.0,1
54.0,112.0,1
26.0,80.0,1
62.0,109.0,1
36.0,100.0,1
56.0,108.0,1
27.0,81.0,1
61.0,107.0,1
29.0,95.0,1
31.0,98.0,1
28.0,85.0,1
19.0,141.0,1
13.0,115.0,1
17.0,122.0,1
28.0,109.0,1
3.0,109.0,1
14.0,110.0,1
15.0,137.0,1
12.0,118.0,1
39.0,139.0,1
25.0,118.0,1
469.0,479.0,1
482.0,451.0,1
474.0,471.0,1
471.0,461.0,1
477.0,472.0,1
464.0,481.0,1
468.0,458.0,1
486.0,473.0,1
453.0,483.0,1
447.0,455.0,1
476.0,447.0,1
473.0,451.0,1
455.0,480.0,1
454.0,465.0,1
450.0,446.0,1
476.0,475.0,1
463.0,453.0,1
447.0,462.0,1
447.0,477.0,1
460.0,445.0,1
482.0,484.0,1
449.0,466.0,1
478.0,456.0,1
459.0,489.0,1
449.0,473.0,1
461.0,459.0,1
470.0,485.0,1
442.0,473.0,1
480.0,467.0,1
479.0,472.0,1
440.0,509.0,1
418.0,487.0,1
438.0,501.0,1
420.0,472.0,1
428.0,494.0,1
436.0,472.0,1
422.0,505.0,1
424.0,486.0,1
404.0,502.0,1
416.0,501.0,1
