x,y,label
50.0,390.0,0
44.0,365.0,0
56.0,378.0,0
44.0,372.0,0
54.0,369.0,0
39.0,393.0,0
17.0,383.0,0
19.0,385.0,0
52.0,393.0,0
26.0,365.0,0
42.0,377.0,0
42.0,421.0,0
14.0,425.0,0
41.0,404.0,0
51.0,415.0,0
19.0,422.0,0
17.0,419.0,0
43.0,416.0,0
48.0,414.0,0
34.0,401.0,0
31.0,391.0,0
43.0,454.0,0
18.0,433.0,0
23.0,440.0,0
29.0,433.0,0
23.0,425.0,0
41.0,453.0,0
43.0,440.0,0
30.0,449.0,0
27.0,426.0,0
22.0,446.0,0
27.0,449.0,0
34.0,477.0,0
30.0,464.0,0
27.0,458.0,0
56.0,444.0,0
23.0,458.0,0
27.0,460.0,0
27.0,473.0,0
41.0,471.0,0
58.0,462.0,0
46.0,459.0,0
54.0,466.0,0
43.0,485.0,0
37.0,465.0,0
49.0,476.0,0
71.0,476.0,0
48.0,470.0,0
60.0,488.0,0
37.0,457.0,0
56.0,454.0,0
153.0,464.0,0
186.0,451.0,0
169.0,480.0,0
161.0,444.0,0
162.0,444.0,0
180.0,460.0,0
178.0,457.0,0
157.0,466.0,0
188.0,471.0,0
151.0,480.0,0
245.0,476.0,0
218.0,458.0,0
212.0,446.0,0
240.0,458.0,0
215.0,459.0,0
222.0,464.0,0
245.0,463.0,0
241.0,471.0,0
242.0,443.0,0
220.0,471.0,0
276.0,477.0,0
261.0,455.0,0
273.0,473.0,0
266.0,483.0,0
290.0,457.0,0
287.0,478.0,0
280.0,462.0,0
278.0,456.0,0
257.0,463.0,0
266.0,463.0,0
355.0,481.0,0
344.0,484.0,0
349.0,462.0,0
318.0,484.0,0
352.0,492.0,0
326.0,497.0,0
323.0,459.0,0
322.0,499.0,0
323.0,492.0,0
339.0,480.0,0
417.0,501.0,0
418.0,502.0,0
418.0,499.0,0
400.0,496.0,0
404.0,495.0,0
414.0,504.0,0
422.0,501.0,0
401.0,466.0,0
421.0,492.0,0
397.0,487.0,0
510.0,487.0,0
509.0,484.0,0
515.0,491.0,0
512.0,477.0,0
510.0,478.0,0
494.0,473.0,0
485.0,501.0,0
514.0,481.0,0
498.0,490.0,0
483.0,463.0,0
499.0,477.0,0
515.0,474.0,0
509.0,491.0,0
494.0,500.0,0
502.0,483.0,0
492.0,492.0,0
481.0,495.0,0
502.0,495.0,0
519.0,473.0,0
502.0,475.0,0
497.0,500.0,0
517.0,492.0,0
514.0,501.0,0
495.0,464.0,0
495.0,485.0,0
495.0,465.0,0
513.0,483.0,0
489.0,496.0,0
493.0,500.0,0
490.0,500.0,0
492.0,490.0,0
485.0,463.0,0
490.0,500.0,0
495.0,479.0,0
505.0,500.0,0
497.0,468.0,0
516.0,498.0,0
494.0,499.0,0
483.0,501.0,0
504.0,470.0,0
477.0,403.0,0
495.0,423.0,0
487.0,400.0,0
500.0,401.0,0
511.0,409.0,0
508.0,403.0,0
501.0,406.0,0
478.0,408.0,0
492.0,402.0,0
480.0,422.0,0
455.0,412.0,0
456.0,417.0,0
471.0,423.0,0
459.0,439.0,0
450.0,414.0,0
473.0,419.0,0
474.0,412.0,0
464.0,402.0,0
474.0,435.0,0
460.0,402.0,0
417.0,424.0,0
449.0,449.0,0
453.0,421.0,0
432.0,444.0,0
426.0,444.0,0
417.0,436.0,0
454.0,456.0,0
446.0,445.0,0
454.0,430.0,0
448.0,455.0,0
404.0,485.0,0
387.0,460.0,0
385.0,467.0,0
389.0,453.0,0
380.0,484.0,0
399.0,469.0,0
400.0,447.0,0
384.0,452.0,0
415.0,476.0,0
413.0,468.0,0
363.0,480.0,0
351.0,491.0,0
361.0,499.0,0
376.0,489.0,0
380.0,488.0,0
358.0,492.0,0
387.0,476.0,0
361.0,474.0,0
380.0,470.0,0
377.0,491.0,0
339.0,502.0,0
332.0,480.0,0
324.0,500.0,0
328.0,504.0,0
350.0,468.0,0
314.0,480.0,0
331.0,504.0,0
338.0,500.0,0
329.0,496.0,0
311.0,473.0,0
36.0,316.0,0
24.0,318.0,0
14.0,326.0,0
50.0,342.0,0
36.0,311.0,0
44.0,340.0,0
25.0,310.0,0
31.0,330.0,0
40.0,334.0,0
45.0,333.0,0
5.0,306.0,0
8.0,301.0,0
8.0,314.0,0
3.0,313.0,0
18.0,319.0,0
-1.0,280.0,0
29.0,289.0,0
-1.0,280.0,0
26.0,316.0,0
32.0,305.0,0
36.0,261.0,0
21.0,269.0,0
19.0,262.0,0
23.0,251.0,0
30.0,270.0,0
0.0,264.0,0
-2.0,253.0,0
9.0,269.0,0
2.0,253.0,0
36.0,243.0,0
3.0,70.0,0
13.0,74.0,0
7.0,94.0,0
30.0,60.0,0
16.0,81.0,0
5.0,85.0,0
11.0,96.0,0
10.0,92.0,0
31.0,65.0,0
15.0,82.0,0
-2.0,77.0,0
32.0,57.0,0
13.0,76.0,0
17.0,48.0,0
19.0,69.0,0
21.0,46.0,0
30.0,58.0,0
32.0,67.0,0
6.0,49.0,0
21.0,62.0,0
23.0,22.0,0
19.0,24.0,0
30.0,26.0,0
25.0,46.0,0
24.0,46.0,0
41.0,22.0,0
26.0,40.0,0
32.0,38.0,0
26.0,60.0,0
46.0,44.0,0
42.0,39.0,0
38.0,11.0,0
26.0,47.0,0
47.0,24.0,0
21.0,11.0,0
21.0,46.0,0
40.0,37.0,0
25.0,38.0,0
53.0,32.0,0
60.0,10.0,0
45.0,27.0,0
81.0,21.0,0
76.0,4.0,0
53.0,-3.0,0
48.0,26.0,0
61.0,7.0,0
81.0,1.0,0
60.0,15.0,0
54.0,23.0,0
51.0,5.0,0
84.0,15.0,0
92.0,0.0,0
78.0,0.0,0
65.0,22.0,0
94.0,6.0,0
74.0,8.0,0
88.0,-2.0,0
91.0,-18.0,0
79.0,-12.0,0
71.0,12.0,0
458.0,14.0,0
435.0,19.0,0
423.0,37.0,0
456.0,39.0,0
421.0,12.0,0
430.0,16.0,0
450.0,5.0,0
428.0,26.0,0
457.0,35.0,0
434.0,6.0,0
459.0,29.0,0
441.0,26.0,0
449.0,40.0,0
437.0,15.0,0
437.0,50.0,0
445.0,50.0,0
460.0,47.0,0
442.0,42.0,0
457.0,21.0,0
436.0,40.0,0
462.0,64.0,0
473.0,57.0,0
465.0,30.0,0
487.0,48.0,0
471.0,53.0,0
475.0,34.0,0
491.0,51.0,0
496.0,37.0,0
499.0,56.0,0
497.0,44.0,0
483.0,64.0,0
474.0,50.0,0
482.0,62.0,0
509.0,69.0,0
474.0,76.0,0
502.0,71.0,0
490.0,49.0,0
475.0,52.0,0
511.0,78.0,0
500.0,48.0,0
488.0,85.0,0
486.0,80.0,0
502.0,83.0,0
492.0,88.0,0
516.0,97.0,0
486.0,73.0,0
517.0,73.0,0
501.0,91.0,0
516.0,98.0,0
512.0,93.0,0
384.0,276.0,1
396.0,275.0,1
384.0,265.0,1
389.0,282.0,1
395.0,262.0,1
392.0,258.0,1
373.0,273.0,1
388.0,272.0,1
364.0,272.0,1
394.0,261.0,1
316.0,315.0,1
339.0,301.0,1
324.0,315.0,1
349.0,284.0,1
332.0,292.0,1
328.0,316.0,1
315.0,278.0,1
349.0,300.0,1
318.0,279.0,1
316.0,282.0,1
275.0,293.0,1
298.0,295.0,1
277.0,301.0,1
310.0,320.0,1
306.0,318.0,1
284.0,304.0,1
293.0,307.0,1
307.0,314.0,1
299.0,319.0,1
306.0,313.0,1
261.0,350.0,1
254.0,342.0,1
255.0,334.0,1
257.0,334.0,1
240.0,330.0,1
245.0,339.0,1
261.0,358.0,1
261.0,352.0,1
256.0,348.0,1
239.0,333.0,1
252.0,338.0,1
234.0,370.0,1
225.0,336.0,1
223.0,375.0,1
252.0,366.0,1
246.0,373.0,1
215.0,369.0,1
239.0,374.0,1
247.0,363.0,1
229.0,375.0,1
209.0,353.0,1
204.0,349.0,1
205.0,364.0,1
196.0,364.0,1
207.0,363.0,1
207.0,366.0,1
220.0,367.0,1
226.0,357.0,1
216.0,358.0,1
221.0,349.0,1
160.0,361.0,1
189.0,348.0,1
176.0,334.0,1
173.0,358.0,1
186.0,339.0,1
183.0,355.0,1
179.0,364.0,1
168.0,338.0,1
166.0,362.0,1
160.0,357.0,1
160.0,320.0,1
132.0,319.0,1
133.0,336.0,1
137.0,320.0,1
154.0,315.0,1
132.0,324.0,1
151.0,336.0,1
122.0,318.0,1
144.0,330.0,1
145.0,332.0,1
124.0,334.0,1
128.0,316.0,1
114.0,334.0,1
139.0,322.0,1
123.0,306.0,1
141.0,320.0,1
123.0,324.0,1
115.0,327.0,1
142.0,330.0,1
137.0,317.0,1
89.0,299.0,1
110.0,285.0,1
123.0,299.0,1
103.0,276.0,1
94.0,276.0,1
118.0,284.0,1
92.0,274.0,1
90.0,270.0,1
105.0,285.0,1
97.0,277.0,1
78.0,234.0,1
75.0,263.0,1
77.0,229.0,1
86.0,231.0,1
109.0,245.0,1
104.0,246.0,1
86.0,243.0,1
114.0,248.0,1
84.0,229.0,1
101.0,241.0,1
100.0,208.0,1
91.0,191.0,1
97.0,212.0,1
95.0,183.0,1
111.0,183.0,1
82.0,194.0,1
90.0,212.0,1
104.0,183.0,1
102.0,207.0,1
73.0,197.0,1
91.0,152.0,1
104.0,141.0,1
115.0,158.0,1
89.0,139.0,1
112.0,158.0,1
99.0,128.0,1
116.0,142.0,1
112.0,162.0,1
105.0,152.0,1
89.0,150.0,1
119.0,120.0,1
97.0,102.0,1
122.0,109.0,1
111.0,113.0,1
84.0,124.0,1
123.0,138.0,1
108.0,127.0,1
120.0,121.0,1
92.0,114.0,1
88.0,130.0,1
111.0,76.0,1
135.0,106.0,1
108.0,89.0,1
113.0,84.0,1
104.0,109.0,1
127.0,105.0,1
113.0,107.0,1
129.0,75.0,1
135.0,97.0,1
116.0,112.0,1
119.0,73.0,1
117.0,99.0,1
129.0,62.0,1
137.0,62.0,1
119.0,92.0,1
133.0,73.0,1
119.0,73.0,1
143.0,74.0,1
144.0,97.0,1
156.0,87.0,1
176.0,48.0,1
169.0,84.0,1
169.0,57.0,1
162.0,56.0,1
165.0,77.0,1
183.0,80.0,1
167.0,84.0,1
160.0,45.0,1
165.0,58.0,1
155.0,80.0,1
181.0,47.0,1
197.0,75.0,1
220.0,72.0,1
188.0,54.0,1
211.0,59.0,1
190.0,72.0,1
212.0,51.0,1
213.0,66.0,1
194.0,53.0,1
185.0,54.0,1
270.0,63.0,1
262.0,81.0,1
244.0,41.0,1
241.0,76.0,1
269.0,56.0,1
275.0,44.0,1
243.0,46.0,1
271.0,55.0,1
276.0,74.0,1
265.0,47.0,1
286.0,44.0,1
299.0,57.0,1
292.0,52.0,1
302.0,69.0,1
307.0,67.0,1
277.0,77.0,1
273.0,84.0,1
296.0,44.0,1
313.0,49.0,1
278.0,53.0,1
334.0,64.0,1
317.0,81.0,1
332.0,82.0,1
350.0,78.0,1
335.0,76.0,1
344.0,92.0,1
330.0,69.0,1
334.0,79.0,1
311.0,95.0,1
330.0,85.0,1
365.0,84.0,1
392.0,97.0,1
382.0,97.0,1
392.0,94.0,1
385.0,107.0,1
365.0,90.0,1
393.0,92.0,1
365.0,80.0,1
370.0,113.0,1
367.0,77.0,1
418.0,116.0,1
413.0,98.0,1
419.0,124.0,1
392.0,99.0,1
423.0,121.0,1
410.0,94.0,1
403.0,98.0,1
396.0,127.0,1
415.0,120.0,1
394.0,116.0,1
426.0,158.0,1
417.0,157.0,1
425.0,132.0,1
453.0,136.0,1
423.0,161.0,1
437.0,153.0,1
422.0,148.0,1
422.0,133.0,1
441.0,139.0,1
443.0,149.0,1
469.0,189.0,1
448.0,178.0,1
468.0,172.0,1
464.0,178.0,1
430.0,180.0,1
429.0,168.0,1
444.0,182.0,1
442.0,201.0,1
452.0,186.0,1
429.0,174.0,1
455.0,202.0,1
468.0,215.0,1
469.0,207.0,1
453.0,201.0,1
451.0,208.0,1
444.0,213.0,1
433.0,222.0,1
442.0,222.0,1
431.0,191.0,1
465.0,214.0,1
412.0,233.0,1
417.0,259.0,1
431.0,239.0,1
439.0,245.0,1
421.0,268.0,1
413.0,232.0,1
415.0,230.0,1
428.0,258.0,1
421.0,234.0,1
431.0,267.0,1
379.0,271.0,1
392.0,248.0,1
367.0,273.0,1
374.0,287.0,1
390.0,263.0,1
396.0,277.0,1
368.0,275.0,1
383.0,250.0,1
385.0,265.0,1
396.0,286.0,1
335.0,275.0,1
308.0,279.0,1
329.0,278.0,1
346.0,294.0,1
308.0,287.0,1
320.0,299.0,1
318.0,279.0,1
311.0,274.0,1
340.0,269.0,1
306.0,294.0,1
299.0,304.0,1
272.0,296.0,1
271.0,272.0,1
281.0,285.0,1
279.0,301.0,1
293.0,279.0,1
299.0,272.0,1
293.0,281.0,1
281.0,290.0,1
269.0,304.0,1
252.0,293.0,1
241.0,298.0,1
233.0,305.0,1
255.0,278.0,1
244.0,296.0,1
251.0,290.0,1
234.0,291.0,1
228.0,306.0,1
249.0,281.0,1
234.0,268.0,1
187.0,292.0,1
195.0,280.0,1
167.0,296.0,1
165.0,301.0,1
159.0,268.0,1
168.0,284.0,1
176.0,301.0,1
183.0,280.0,1
190.0,301.0,1
162.0,295.0,1
141.0,259.0,1
118.0,280.0,1
131.0,270.0,1
152.0,264.0,1
144.0,263.0,1
134.0,265.0,1
122.0,294.0,1
118.0,293.0,1
140.0,286.0,1
119.0,285.0,1
102.0,243.0,1
120.0,254.0,1
121.0,255.0,1
117.0,263.0,1
103.0,246.0,1
133.0,252.0,1
116.0,267.0,1
138.0,265.0,1
133.0,272.0,1
138.0,259.0,1
296.0,149.0,2
284.0,169.0,2
270.0,153.0,2
270.0,143.0,2
273.0,161.0,2
285.0,161.0,2
291.0,159.0,2
287.0,144.0,2
285.0,144.0,2
306.0,154.0,2
295.0,156.0,2
309.0,169.0,2
278.0,180.0,2
277.0,147.0,2
294.0,152.0,2
298.0,174.0,2
292.0,155.0,2
297.0,145.0,2
292.0,167.0,2
309.0,145.0,2
294.0,163.0,2
281.0,147.0,2
290.0,161.0,2
289.0,179.0,2
304.0,139.0,2
286.0,150.0,2
303.0,155.0,2
291.0,170.0,2
309.0,169.0,2
302.0,176.0,2
251.0,151.0,2
248.0,158.0,2
227.0,124.0,2
267.0,158.0,2
260.0,130.0,2
242.0,159.0,2
263.0,142.0,2
250.0,153.0,2
231.0,141.0,2
252.0,125.0,2
230.0,147.0,2
221.0,149.0,2
206.0,156.0,2
215.0,139.0,2
221.0,156.0,2
223.0,127.0,2
199.0,153.0,2
208.0,124.0,2
209.0,159.0,2
211.0,153.0,2
185.0,148.0,2
192.0,156.0,2
182.0,151.0,2
188.0,155.0,2
204.0,130.0,2
195.0,157.0,2
216.0,166.0,2
197.0,169.0,2
188.0,169.0,2
216.0,162.0,2
197.0,165.0,2
186.0,180.0,2
203.0,178.0,2
202.0,153.0,2
192.0,151.0,2
187.0,180.0,2
175.0,154.0,2
213.0,150.0,2
187.0,163.0,2
207.0,167.0,2
211.0,194.0,2
212.0,197.0,2
214.0,175.0,2
199.0,195.0,2
204.0,212.0,2
196.0,213.0,2
212.0,185.0,2
221.0,180.0,2
221.0,188.0,2
209.0,197.0,2
221.0,202.0,2
218.0,197.0,2
246.0,213.0,2
241.0,182.0,2
249.0,216.0,2
236.0,222.0,2
225.0,212.0,2
211.0,219.0,2
234.0,209.0,2
239.0,202.0,2
279.0,183.0,2
271.0,204.0,2
254.0,217.0,2
266.0,216.0,2
275.0,194.0,2
282.0,216.0,2
271.0,189.0,2
282.0,191.0,2
279.0,178.0,2
250.0,183.0,2
253.0,171.0,2
268.0,181.0,2
259.0,186.0,2
253.0,154.0,2
278.0,168.0,2
245.0,156.0,2
266.0,153.0,2
254.0,172.0,2
254.0,162.0,2
242.0,185.0,2
226.0,190.0,2
255.0,170.0,2
235.0,165.0,2
226.0,176.0,2
241.0,156.0,2
234.0,162.0,2
221.0,156.0,2
228.0,164.0,2
245.0,175.0,2
242.0,157.0,2
205.0,185.0,2
223.0,161.0,2
215.0,167.0,2
228.0,159.0,2
219.0,175.0,2
236.0,196.0,2
207.0,175.0,2
229.0,157.0,2
232.0,195.0,2
204.0,173.0,2
281.0,182.0,2
278.0,198.0,2
280.0,198.0,2
299.0,207.0,2
273.0,189.0,2
297.0,196.0,2
276.0,181.0,2
263.0,183.0,2
268.0,202.0,2
273.0,204.0,2
283.0,190.0,2
308.0,165.0,2
287.0,200.0,2
285.0,176.0,2
295.0,171.0,2
315.0,200.0,2
284.0,164.0,2
286.0,162.0,2
304.0,181.0,2
314.0,172.0,2
323.0,187.0,2
314.0,163.0,2
342.0,191.0,2
306.0,201.0,2
314.0,194.0,2
331.0,167.0,2
308.0,169.0,2
333.0,194.0,2
318.0,195.0,2
303.0,200.0,2
324.0,183.0,2
308.0,170.0,2
336.0,202.0,2
311.0,170.0,2
334.0,175.0,2
326.0,189.0,2
320.0,200.0,2
311.0,189.0,2
337.0,171.0,2
323.0,181.0,2
308.0,208.0,2
304.0,216.0,2
292.0,194.0,2
325.0,206.0,2
329.0,197.0,2
317.0,189.0,2
304.0,208.0,2
299.0,188.0,2
293.0,207.0,2
325.0,215.0,2
200.0,201.0,2
210.0,226.0,2
194.0,203.0,2
214.0,222.0,2
198.0,230.0,2
224.0,206.0,2
193.0,197.0,2
191.0,218.0,2
214.0,227.0,2
200.0,210.0,2
180.0,187.0,2
179.0,203.0,2
200.0,217.0,2
211.0,209.0,2
192.0,190.0,2
184.0,220.0,2
207.0,193.0,2
179.0,214.0,2
195.0,197.0,2
186.0,217.0,2
303.0,201.0,2
303.0,222.0,2
302.0,212.0,2
281.0,230.0,2
285.0,239.0,2
280.0,226.0,2
273.0,233.0,2
288.0,226.0,2
302.0,202.0,2
290.0,231.0,2
313.0,229.0,2
316.0,216.0,2
312.0,203.0,2
292.0,238.0,2
297.0,237.0,2
290.0,209.0,2
298.0,215.0,2
308.0,219.0,2
294.0,225.0,2
312.0,214.0,2
270.0,237.0,2
263.0,248.0,2
270.0,249.0,2
244.0,222.0,2
257.0,238.0,2
260.0,250.0,2
270.0,227.0,2
249.0,224.0,2
283.0,240.0,2
272.0,223.0,2
225.0,218.0,2
191.0,230.0,2
201.0,217.0,2
206.0,207.0,2
204.0,235.0,2
215.0,240.0,2
204.0,211.0,2
188.0,229.0,2
218.0,204.0,2
199.0,240.0,2
126.0,201.0,0
108.0,198.0,0
116.0,222.0,0
137.0,194.0,0
127.0,188.0,0
107.0,195.0,0
112.0,187.0,0
121.0,196.0,0
130.0,196.0,0
131.0,199.0,0
121.0,195.0,0
111.0,209.0,0
104.0,202.0,0
135.0,206.0,0
117.0,197.0,0
123.0,191.0,0
