x,y,label
63.0,175.0,1
51.0,173.0,1
52.0,162.0,1
57.0,164.0,1
60.0,158.0,1
89.0,138.0,1
85.0,159.0,1
66.0,146.0,1
91.0,149.0,1
82.0,161.0,1
64.0,134.0,1
87.0,139.0,1
82.0,149.0,1
80.0,144.0,1
75.0,170.0,1
60.0,167.0,1
81.0,144.0,1
60.0,160.0,1
53.0,160.0,1
74.0,172.0,1
15.0,130.0,1
26.0,128.0,1
28.0,102.0,1
46.0,135.0,1
19.0,111.0,1
15.0,134.0,1
33.0,112.0,1
19.0,119.0,1
37.0,118.0,1
40.0,133.0,1
41.0,123.0,1
31.0,128.0,1
11.0,132.0,1
47.0,132.0,1
36.0,109.0,1
24.0,135.0,1
23.0,115.0,1
37.0,102.0,1
19.0,134.0,1
28.0,122.0,1
31.0,193.0,1
64.0,187.0,1
53.0,195.0,1
37.0,215.0,1
64.0,205.0,1
53.0,178.0,1
41.0,194.0,1
42.0,203.0,1
27.0,209.0,1
33.0,185.0,1
41.0,300.0,1
47.0,297.0,1
58.0,270.0,1
53.0,300.0,1
35.0,266.0,1
40.0,263.0,1
66.0,271.0,1
58.0,281.0,1
60.0,274.0,1
65.0,294.0,1
116.0,221.0,1
102.0,241.0,1
129.0,220.0,1
105.0,238.0,1
100.0,223.0,1
106.0,234.0,1
109.0,251.0,1
127.0,224.0,1
134.0,246.0,1
103.0,240.0,1
61.0,223.0,1
77.0,187.0,1
67.0,201.0,1
61.0,205.0,1
68.0,197.0,1
79.0,214.0,1
77.0,196.0,1
70.0,210.0,1
74.0,216.0,1
50.0,206.0,1
59.0,210.0,1
67.0,222.0,1
50.0,204.0,1
80.0,194.0,1
55.0,217.0,1
48.0,213.0,1
71.0,206.0,1
68.0,191.0,1
52.0,220.0,1
49.0,185.0,1
39.0,256.0,1
50.0,253.0,1
53.0,237.0,1
26.0,269.0,1
60.0,234.0,1
28.0,236.0,1
42.0,258.0,1
30.0,262.0,1
62.0,273.0,1
29.0,264.0,1
151.0,162.0,1
173.0,174.0,1
166.0,170.0,1
167.0,156.0,1
149.0,181.0,1
168.0,165.0,1
178.0,159.0,1
164.0,156.0,1
181.0,146.0,1
176.0,162.0,1
302.0,73.0,1
286.0,69.0,1
304.0,61.0,1
298.0,62.0,1
271.0,54.0,1
299.0,71.0,1
292.0,66.0,1
284.0,92.0,1
291.0,93.0,1
284.0,93.0,1
270.0,63.0,1
274.0,54.0,1
270.0,75.0,1
303.0,84.0,1
309.0,79.0,1
307.0,84.0,1
302.0,78.0,1
289.0,78.0,1
303.0,63.0,1
271.0,89.0,1
229.0,31.0,1
245.0,15.0,1
244.0,55.0,1
217.0,40.0,1
223.0,42.0,1
214.0,36.0,1
225.0,26.0,1
229.0,37.0,1
210.0,53.0,1
248.0,36.0,1
211.0,46.0,1
232.0,27.0,1
224.0,53.0,1
234.0,37.0,1
210.0,42.0,1
210.0,53.0,1
215.0,39.0,1
233.0,29.0,1
228.0,22.0,1
248.0,56.0,1
216.0,93.0,1
213.0,54.0,1
210.0,65.0,1
212.0,92.0,1
240.0,60.0,1
217.0,60.0,1
214.0,60.0,1
238.0,63.0,1
213.0,56.0,1
207.0,83.0,1
